ÜRÜN NO;DIÞ ÇAP;YÜKSEKLÝK
11868;71,3600;5,8140
11869;71,4080;5,8290
11870;71,3910;5,7990
11871;71,5000;5,8310
11872;71,4780;5,8300
11873;71,5430;5,7910
11874;71,3650;5,8240
11875;71,5720;5,8200
11876;71,5670;5,8670
11877;71,3860;5,8520
11878;71,4300;5,8190
11879;71,3490;5,8290
11880;71,4530;5,8190
11881;71,3210;5,8280
11882;71,4780;5,8560
11883;71,3710;5,8050
11884;71,4040;5,8250
11885;71,4550;5,8010
11886;71,4710;5,8260
11887;71,3490;5,9070
11888;71,4590;5,8160
11889;71,3800;5,8190
11890;71,4000;5,7960
11891;71,4060;5,8130
11892;71,5790;5,8210
11893;71,5110;5,8100
11894;71,4730;5,8240
11895;71,5030;5,8600
11896;71,4520;5,8210
11897;71,3090;5,8210
11898;71,4550;5,8510
11899;71,5080;5,7570
11900;71,4160;5,8280
11901;71,4060;5,8320
11902;71,4410;5,8210
11903;71,4160;5,7870
11904;71,3890;5,7570
11905;71,4670;5,7550
11906;71,4490;5,7900
11907;71,4570;5,8440
11908;71,4260;5,8240
11909;71,3580;5,8090
11910;71,4850;5,8080
11911;71,4530;5,8090
11912;71,4290;5,8270
11913;71,4790;5,8410
11914;71,5530;5,8160
11915;71,3690;5,8390
11916;71,3880;5,8480
11917;71,4620;5,8260
11918;71,3480;5,8160
11919;71,3730;5,8480
11920;71,4740;5,8230
11921;71,3940;5,8060
11922;71,5620;5,8400
11923;71,4880;5,8100
11924;71,5200;5,8110
11925;71,5370;5,8080
11926;71,4620;5,8170
11927;71,3640;5,8430
11928;71,3330;5,8030
11929;71,3970;5,8500
11930;71,5280;5,8310
11931;71,4190;5,8210
11932;71,3800;5,8270
11933;71,3680;5,8360
11934;71,4340;5,7900
11935;71,4540;5,8030
11936;71,4490;5,8370
11937;71,4760;5,8430
11938;71,4030;5,8070
11939;71,3950;5,8280
11940;71,5510;5,8370
11941;71,4840;5,8220
11942;71,4110;5,8400
11943;71,5010;5,7930
11944;71,5530;5,8370
11945;71,3650;5,8600
11946;71,3560;5,8160
11947;71,3720;5,8520
11948;71,4990;5,8590
11949;71,3980;5,8150
11950;71,3650;5,7840
11951;71,4860;5,9610
11952;71,5770;5,7950
11953;71,5250;5,8110
11954;71,4940;5,8300
11955;71,3890;5,8080
11956;71,4920;5,8090
11957;71,4400;5,8370
11958;71,3490;5,7840
11959;71,4150;5,8100
11960;71,3950;5,8720
11961;71,4510;5,8090
11962;71,3550;5,8330
11963;71,5090;5,8230
11964;71,4430;5,8510
11965;71,4240;5,8310
11966;71,3290;5,8200
11967;71,2770;5,7820
11968;71,3330;5,7800
11969;71,4670;5,8510
11970;71,3770;5,8150
11971;71,4570;5,8000
11972;71,4580;5,8160
11973;71,4780;5,8010
11974;71,5350;5,8250
11975;71,4180;5,8420
11976;71,3850;5,7920
11977;71,4470;5,8120
11978;71,4590;5,7960
11979;71,4510;5,8440
11980;71,4360;5,8200
11981;71,5620;5,8120
11982;71,3520;5,8720
11983;71,5520;5,8140
11984;72,7900;5,8170
11985;71,3360;5,8350
11986;71,3570;5,7550
11987;71,4350;5,7950
11988;71,5030;5,8230
11989;71,4970;5,8520
11990;71,3920;5,8140
11991;71,3730;5,8310
11992;71,3500;5,8150
11993;71,2970;5,8220
11994;71,3840;5,8180
11995;71,4700;5,8060
11996;71,4020;5,8370
11997;71,3820;5,8620
11998;71,4250;5,8110
11999;71,3830;5,8260
12000;71,3870;5,8360
12001;71,4390;5,8630
12002;71,4060;5,8090
12003;71,4110;5,8390
12004;71,3940;5,8220
12005;71,3910;5,8290
12006;71,4330;5,7870
12007;71,4200;5,7900
12008;71,4940;5,8070
12009;71,3880;5,8210
12010;71,4290;5,8080
12011;71,4790;5,8210
12012;71,4640;5,8340
12013;71,4410;5,8210
12014;71,3520;5,8120
12015;71,3920;5,8250
12016;71,3390;5,8230
12017;71,4920;5,7990
12018;71,4020;5,8340
12019;71,4130;5,8270
12020;71,5600;5,7950
12021;71,3510;5,8050
12022;71,4110;5,7830
12023;71,4520;5,7970
12024;71,3960;5,8080
12025;71,3910;5,7880
12026;71,4200;5,8220
12027;71,3790;5,8100
12028;71,4710;5,7980
12029;71,3690;5,8170
12030;71,4700;5,7870
12031;71,3710;5,8130
12032;71,4800;5,8030
12033;71,4320;5,8220
12034;71,4500;5,7990
12035;71,3950;5,8370
12036;71,4880;5,7830
12037;71,3940;5,8040
12038;71,4140;5,8490
12039;71,5230;5,8280
12040;71,4840;5,8410
12041;71,2350;5,8020
12042;71,4670;5,8180
12043;71,3790;5,7980
12044;71,3720;5,8090
12045;71,4580;5,8020
12046;71,4630;5,8030
12047;71,4200;5,8060
12048;71,3950;5,8160
12049;71,3370;5,8100
12050;71,5300;5,7950
12051;71,5150;5,8030
12052;71,4360;5,8090
12053;71,4170;5,8410
12054;71,4770;5,8350
12055;71,3220;5,8370
12056;71,4600;5,8270
12057;71,3580;5,8500
12058;71,5020;5,8160
12059;71,5360;5,8230
12060;71,4740;5,7990
12061;71,3880;5,8060
12062;71,4180;5,8040
12063;71,4460;5,8450
12064;71,4890;5,8480
12065;71,4630;5,8550
12066;71,4020;5,8300
12067;71,3200;5,8150
12068;71,4300;5,8110
12069;71,4100;5,7950
12070;71,4870;5,8110
12071;71,4680;5,8090
12072;71,4970;5,8470
12073;71,4980;5,8300
12074;71,2440;5,8340
12075;71,4240;5,7930
12076;71,4700;5,7720
12077;71,5370;5,8070
12078;71,4720;5,8380
12079;71,3180;5,8010
12080;71,4350;5,7980
12081;71,5100;5,8120
12082;71,3570;5,8680
12083;71,4570;5,8170
12084;71,4150;5,8310
12085;71,4690;5,8260
12086;71,4040;5,7940
12087;71,5070;5,9040
12088;71,3830;5,8130
12089;71,4610;5,8080
12090;71,3850;5,8030
12091;71,4550;5,8420
12092;71,4460;5,8140
12093;71,4050;5,8050
12094;71,4090;5,8230
12095;71,4930;5,8290
12096;71,3640;5,8410
12097;71,4610;5,8170
12098;71,4260;5,8350
12099;71,4370;5,8110
12100;71,5090;5,8270
12101;71,3760;5,8230
12102;71,4820;5,8290
12103;71,4880;5,8540
12104;71,4240;5,7880
12105;71,4980;5,9390
12106;71,3750;5,8530
12107;71,3940;5,8430
12108;71,4170;5,8330
12109;71,4290;5,7980
12110;71,4550;5,7980
12111;71,3550;5,7930
12112;71,4330;5,8090
12113;71,2080;5,8160
12114;71,5040;5,8380
12115;71,4370;5,7870
12116;71,3820;5,8070
12117;71,4830;5,8220
12118;71,4100;5,8500
12119;71,4520;5,8090
12120;71,3580;5,8110
12121;71,4200;5,8030
12122;71,3830;5,9240
12123;71,4840;5,8020
12124;71,4500;5,8260
12125;71,4980;5,8280
12126;71,4420;5,8180
12127;71,4450;5,7990
12128;71,4890;5,8230
12129;71,3610;5,7960
12130;71,4820;5,7770
12131;71,4740;5,8000
12132;71,4630;5,8720
12133;71,4650;5,8060
12134;71,4960;5,7990
12135;71,4380;5,8080
12136;71,5290;5,8230
12137;71,3490;5,8080
12138;71,4980;5,8420
12139;71,4360;5,8110
12140;71,4190;5,8040
12141;71,3700;5,8090
12142;71,4550;5,8000
12143;71,4630;5,8110
12144;71,3440;5,7960
12145;71,3760;5,8240
12146;71,0300;5,8520
12147;71,5080;5,7990
12148;71,4530;5,8400
12149;71,3600;5,7690
12150;71,4450;5,8090
12151;71,5130;5,8170
12152;71,4790;5,8300
12153;71,5040;5,8710
12154;71,4840;5,7960
12155;71,4480;5,8160
12156;71,3870;5,8110
12157;71,4440;5,8080
12158;71,4820;5,7940
12159;71,5010;5,8180
12160;71,4000;5,8260
12161;71,3750;5,8360
12162;71,4820;5,7760
12163;71,4340;5,8470
12164;71,3380;5,7850
12165;71,4320;5,7990
12166;71,4580;5,8240
12167;71,2450;5,8030
12168;71,4390;5,8390
12169;71,3920;5,8290
12170;71,4900;5,8390
12171;71,4330;5,8360
12172;71,4680;5,8160
12173;71,3900;5,8000
12174;71,4930;5,8410
12175;71,4980;5,8020
12176;71,5620;5,8080
12177;71,3830;5,8600
12178;71,4400;5,8110
12179;71,4700;5,8080
12180;71,4660;5,8380
12181;71,4940;5,8080
12182;71,4350;5,8300
12183;71,4460;5,8170
12184;71,4390;5,8210
12185;71,4320;5,8340
12186;71,4940;5,8130
12187;71,5000;5,8140
12188;71,3360;5,8130
12189;71,4320;5,8010
12190;71,5030;5,8070
12191;71,4950;5,8380
12192;71,3680;5,8020
12193;71,3990;5,8780
12194;71,4900;5,8810
12195;71,3890;5,8060
12196;71,4130;5,8490
12197;71,5040;5,8270
12198;71,4630;5,8190
12199;71,4280;5,8630
12200;71,4600;5,8180
12201;71,5280;5,8340
12202;71,4770;5,7980
12203;71,4820;5,8200
12204;71,3840;5,8020
12205;71,3900;5,8120
12206;71,4520;5,8050
12207;71,4890;5,8060
12208;71,4760;5,8050
12209;71,3010;5,8310
12210;71,4230;5,8320
12211;71,3440;5,8500
12212;71,5280;5,8150
12213;71,3710;5,8490
12214;71,5140;5,9060
12215;71,4870;5,8280
12216;71,4860;5,8000
12217;71,4920;5,7940
12218;71,3800;5,8460
12219;71,4360;5,8630
12220;71,4910;5,8300
12221;71,3500;5,8140
12222;71,4080;5,8180
12223;71,3670;5,8310
12224;71,4490;5,8190
12225;71,4570;5,8280
12226;71,4800;5,8000
12227;71,4770;5,8120
12228;71,3950;5,8080
12229;71,4990;5,7980
12230;71,4240;5,8300
12231;71,2920;5,8280
12232;71,4840;5,8080
12233;71,4740;5,8530
12234;71,4490;5,7760
12235;71,4060;5,8690
12236;71,4460;5,8340
12237;71,3870;5,8360
12238;71,4200;5,7890
12239;71,3290;5,7910
12240;71,4330;5,8060
12241;71,4090;5,8260
12242;71,4010;5,8110
12243;71,4260;5,8030
12244;71,4510;5,8240
12245;71,4860;5,8220
12246;71,4510;5,8130
12247;71,4620;5,8220
12248;71,4680;5,8180
12249;71,5370;5,8220
12250;71,4310;5,8210
12251;71,3880;5,7780
12252;71,4700;5,7990
12253;71,4340;5,8220
12254;71,4040;5,7820
12255;71,4100;5,8470
12256;71,4030;5,8470
12257;71,4270;5,8190
12258;71,3710;5,7870
12259;71,4970;5,8160
12260;71,5020;5,8340
12261;71,4860;5,8490
12262;71,4370;5,8020
12263;71,3700;5,8070
12264;71,4640;5,8110
12265;71,4680;5,7990
12266;71,5160;5,8070
12267;71,4560;5,8210
12268;71,4710;5,8490
12269;71,4270;5,8390
12270;71,4080;5,8180
12271;71,5450;5,8010
12272;71,4700;5,8130
12273;71,4960;5,8090
12274;71,4460;5,8280
12275;71,5040;5,7950
12276;71,4080;5,7980
12277;71,2380;5,8510
12278;71,4140;5,8420
12279;71,4580;5,8140
12280;71,4680;5,9500
12281;71,4990;5,9370
12282;71,5080;5,8110
12283;71,3940;5,8180
12284;71,3740;5,8090
12285;71,4330;5,8550
12286;71,4530;5,8390
12287;71,5000;5,7800
12288;71,4270;5,8340
12289;71,4580;5,8880
12290;71,4910;5,8260
12291;71,5070;5,7970
12292;71,4040;5,8450
12293;71,4750;5,8160
12294;71,4740;5,8070
12295;71,4630;5,8240
12296;71,5190;5,7910
12297;71,5100;5,9130
12298;71,4560;5,8230
12299;71,4000;5,7910
12300;71,3520;5,8210
12301;71,4530;5,7690
12302;71,4540;5,7820
12303;71,4340;5,8290
12304;71,4530;5,8330
12305;71,4860;5,8040
12306;71,5210;5,7930
12307;71,5080;5,8110
12308;71,4390;5,8170
12309;71,3860;5,8610
12310;71,4300;5,8040
12311;71,5080;5,8460
12312;71,4820;5,8160
12313;71,4310;5,7960
12314;71,4020;5,7940
12315;71,4520;5,8330
12316;71,5050;5,8080
12317;71,4190;5,8450
12318;71,3830;5,8130
12319;71,4600;5,8720
12320;71,4390;5,8500
12321;71,4860;5,7750
12322;71,5590;5,8190
12323;71,5120;5,8040
12324;71,3870;5,8820
12325;71,4870;5,8450
12326;71,4480;5,8310
12327;71,4440;5,8170
12328;71,4370;5,8590
12329;71,4780;5,8140
12330;71,3500;5,8730
12331;71,4320;5,8290
12332;71,4690;5,8890
12333;71,4730;5,8460
12334;71,5830;5,7940
12335;71,4160;5,7940
12336;71,4760;5,7990
12337;71,4210;5,7890
12338;71,4160;5,7350
12339;71,3450;5,8100
12340;71,3580;5,8010
12341;71,5020;5,8160
12342;71,5340;5,8190
12343;71,5100;5,7900
12344;71,4910;5,8280
12345;71,4800;5,8290
12346;71,4440;5,8420
12347;71,5380;5,8320
12348;71,3900;5,7950
12349;71,4840;5,8410
12350;71,5560;5,8670
12351;71,4570;5,8320
12352;71,3550;5,8130
12353;71,4800;5,8280
12354;71,3270;5,8350
12355;71,3900;5,8060
12356;71,4090;5,8180
12357;71,4740;5,8280
12358;71,4950;5,8120
12359;71,3650;5,8020
12360;71,5100;5,7890
12361;71,3860;5,7830
12362;71,4110;5,8330
12363;71,4810;5,7970
12364;71,4760;5,8680
12365;71,4200;5,8030
12366;71,3450;5,8480
12367;71,3600;5,8500
12368;71,3880;5,7960
12369;71,4920;5,8130
12370;71,4440;5,8280
12371;71,3560;5,8210
12372;71,3780;5,8530
12373;71,5550;5,8430
12374;71,4730;5,8060
12375;71,3660;5,7990
12376;71,4460;5,8220
12377;71,4650;5,8320
12378;71,4170;5,8250
12379;71,3660;5,8210
12380;71,3830;5,9650
12381;71,4580;5,8020
12382;71,4120;5,8280
12383;71,4990;5,8200
12384;71,3530;5,8120
12385;71,4660;5,8330
12386;71,4140;5,8420
12387;71,5050;5,8470
12388;71,4730;5,9270
12389;71,4210;5,7980
12390;71,4250;5,7990
12391;71,4590;5,8720
12392;71,5070;5,8210
12393;71,4740;5,8770
12394;71,4460;5,8370
12395;71,4210;5,8250
12396;71,4520;5,8500
12397;71,4580;5,8320
12398;71,3580;5,8370
12399;71,4870;5,8160
12400;71,4970;5,8060
12401;71,4910;5,9100
12402;71,5240;5,9190
12403;71,3610;5,8230
12404;71,4590;5,8180
12405;71,4520;5,8290
12406;71,3940;5,8610
12407;71,4570;5,8480
12408;71,3650;5,7970
12409;71,4880;5,7940
12410;71,4660;5,7870
12411;71,4510;5,7940
12412;71,5160;5,8180
12413;71,4480;5,8240
12414;71,4520;5,8130
12415;71,4450;5,8600
12416;71,5360;5,8330
12417;71,4930;5,8010
12418;71,4390;5,7350
12419;71,4190;5,8220
12420;71,4690;5,8140
12421;71,4690;5,8160
12422;71,5080;5,8020
12423;71,4440;5,8370
12424;71,4500;5,8630
12425;71,4460;5,9190
12426;71,5210;5,8050
12427;71,4170;5,8290
12428;71,4610;5,8500
12429;71,4010;5,8080
12430;71,4570;5,8900
12431;71,5180;5,8290
12432;71,5000;5,8020
12433;71,4250;5,8510
12434;71,4980;5,8150
12435;71,4440;5,8310
12436;71,3720;5,8240
12437;71,4290;5,8150
12438;71,4850;5,9240
12439;71,4500;5,8360
12440;71,3880;5,8110
12441;71,4790;5,8080
12442;71,4720;5,8470
12443;71,5120;5,8190
12444;71,4940;5,8480
12445;71,3960;5,8160
12446;71,4110;5,8120
12447;71,3820;5,8300
12448;71,4480;5,8510
12449;71,5830;5,8270
12450;71,4480;5,8400
12451;71,4820;5,8100
12452;71,4430;5,8380
12453;71,4970;5,7910
12454;71,3710;5,8430
12455;71,5080;5,8140
12456;71,4540;5,8890
12457;71,4500;5,8420
12458;71,3860;5,8260
12459;71,4290;5,7890
12460;71,5110;5,8040
12461;71,4800;5,7930
12462;71,4890;5,8270
12463;71,4280;5,8220
12464;71,5220;5,8110
12465;71,4770;5,8400
12466;71,4730;5,8190
12467;71,4340;5,8130
12468;71,5130;5,7970
12469;71,4650;5,8370
12470;71,3580;5,8670
12471;71,3600;5,8290
12472;71,4990;5,8160
12473;71,4860;5,8200
12474;71,5170;5,8150
12475;71,4620;5,9590
12476;71,4910;5,8080
12477;71,5200;5,8120
12478;71,4810;5,8250
12479;71,4400;5,8190
12480;71,4660;5,7870
12481;71,4330;5,8350
12482;71,4290;5,8420
12483;71,5120;5,7970
12484;71,4090;5,8110
12485;71,3410;5,7990
12486;71,3720;5,8270
12487;71,4630;5,8300
12488;71,4770;5,8250
12489;71,4750;5,8140
12490;71,4310;5,7870
12491;71,3540;5,8140
12492;71,4670;5,7940
12493;71,5040;5,8240
12494;71,4190;5,8740
12495;71,3950;5,8310
12496;71,3920;5,8420
12497;71,3820;5,8440
12498;71,4010;5,8360
12499;71,4660;5,9190
12500;71,4540;5,8350
12501;71,4590;5,8370
12502;71,3680;5,8250
12503;71,3920;5,8090
12504;71,3730;5,8340
12505;71,3580;5,8130
12506;71,5720;5,8150
12507;71,5260;5,8140
12508;71,4350;5,7950
12509;71,4880;5,8330
12510;71,5140;5,8350
12511;71,4310;5,8130
12512;71,5180;5,8080
12513;71,4290;5,8530
12514;71,5580;5,8360
12515;71,4330;5,8130
12516;71,3660;5,7690
12517;71,4760;5,8320
12518;71,4020;5,7970
12519;71,4490;5,8230
12520;71,4380;5,8020
12521;71,3970;5,8280
12522;71,4370;5,8010
12523;71,4990;5,7850
12524;71,3490;5,8270
12525;71,4540;5,8320
12526;71,3890;5,8390
12527;71,4130;5,8450
12528;71,4560;5,8360
12529;71,4480;5,7980
12530;71,4320;5,8150
12531;71,5080;5,9370
12532;71,4020;5,7990
12533;71,5600;5,8410
12534;71,4580;5,8160
12535;71,4240;5,8210
12536;71,4510;5,7920
12537;71,4920;5,7980
12538;71,3660;5,7860
12539;71,4970;5,8530
12540;71,5010;5,7970
12541;71,4340;5,8060
12542;71,4550;5,8300
12543;71,4140;5,7570
12544;71,3100;5,7390
12545;71,3730;5,8150
12546;71,5060;5,8220
12547;71,4280;5,7990
12548;71,4780;5,8570
12549;71,3890;5,8340
12550;71,5260;5,8130
12551;71,5220;5,8350
12552;71,5280;5,8220
12553;71,2980;5,8390
12554;71,4290;5,7850
12555;71,4020;5,8690
12556;71,4130;5,8280
12557;71,4480;5,8240
12558;71,3720;5,8110
12559;71,4970;5,8540
12560;71,3610;5,8130
12561;71,4410;5,8260
12562;71,4900;5,7950
12563;71,3890;5,8170
12564;71,4590;5,8480
12565;71,4060;5,8310
12566;71,3960;5,7940
12567;71,4660;5,8270
12568;71,4750;5,8330
12569;71,4290;5,7930
12570;71,4170;5,8410
12571;71,4830;5,8370
12572;71,4870;5,8330
12573;71,4880;5,8690
12574;71,4960;5,8090
12575;71,4440;5,8250
12576;71,4710;5,7950
12577;71,4560;5,8560
12578;71,4220;5,9220
12579;71,4590;5,8530
12580;71,4980;5,8460
12581;71,4340;5,8260
12582;71,3830;5,8330
12583;71,4260;5,8140
12584;71,3950;5,8410
12585;71,4660;5,8180
12586;71,4600;5,8360
12587;71,3670;5,8270
12588;71,5040;5,8270
12589;71,4930;5,8800
12590;71,5290;5,8330
12591;71,4020;5,8030
12592;71,3380;5,8120
12593;71,3770;5,8450
12594;71,5300;5,8080
12595;71,4250;5,7940
12596;71,4910;5,8150
12597;71,4610;5,8300
12598;71,4660;5,8260
12599;71,5000;5,8130
12600;71,5090;5,8300
12601;71,3690;5,8310
12602;71,4580;5,8270
12603;71,4480;5,8390
12604;71,4450;5,8160
12605;71,3950;5,7770
12606;71,4560;5,8640
12607;71,3980;5,8240
12608;71,4110;5,8320
12609;71,4410;5,8740
12610;71,4700;5,8320
12611;71,4690;5,8830
12612;71,4940;5,7930
12613;71,4230;5,8400
12614;71,5190;5,8040
12615;71,3550;5,8100
12616;71,4410;5,8380
12617;71,5130;5,8310
12618;71,5010;5,8180
12619;71,4890;5,8360
12620;71,4700;5,7950
12621;71,4250;5,8300
12622;71,3140;5,8400
12623;71,5060;5,8470
12624;71,4340;5,8420
12625;71,4700;5,8290
12626;71,4220;5,7990
12627;71,4280;5,8150
12628;71,3870;5,8920
12629;71,5390;5,8720
12630;71,4740;5,8190
12631;71,4940;5,8100
12632;71,5080;5,8220
12633;71,4030;5,8180
12634;71,4120;5,9040
12635;71,4940;5,7810
12636;71,4260;5,8120
12637;71,3750;5,8560
12638;71,4250;5,8160
12639;71,3330;5,8320
12640;71,5420;5,7880
12641;71,5010;5,8180
12642;71,4150;5,8380
12643;71,4220;5,8440
12644;71,4640;5,7830
12645;71,4790;5,8810
12646;71,4780;5,8280
12647;71,3980;5,8200
12648;71,3300;5,8110
12649;71,4330;5,8990
12650;71,4570;5,8190
12651;71,4490;5,8060
12652;71,4700;5,8250
12653;71,3980;5,8410
12654;71,4400;5,8220
12655;71,3710;5,8470
12656;71,3820;5,8430
12657;71,4880;5,7870
12658;71,5010;5,8100
12659;71,4020;5,8030
12660;71,4770;5,8390
12661;71,4480;5,8320
12662;71,4260;5,8290
12663;71,4060;5,8070
12664;71,5210;5,8090
12665;71,5160;5,7940
12666;71,5290;5,8170
12667;71,4230;5,8220
12668;71,4420;5,8520
12669;71,5190;5,8270
12670;71,4400;5,8420
12671;71,5060;5,8180
12672;71,4210;5,8020
12673;71,4180;5,8300
12674;71,4540;5,8050
12675;71,5220;5,8060
12676;71,4810;5,8860
12677;71,4930;5,8100
12678;71,4750;5,8480
12679;71,4540;5,7810
12680;71,3440;5,8220
12681;71,4290;5,8290
12682;71,4320;5,8250
12683;71,3880;5,8120
12684;71,4660;5,8210
12685;71,5130;5,9090
12686;71,5140;5,8520
12687;71,5260;5,8530
12688;71,5530;5,8330
12689;71,4180;5,8300
12690;71,4250;5,8010
12691;71,4600;5,8390
12692;71,5370;5,8290
12693;71,4150;5,8090
12694;71,4760;5,7930
12695;71,4610;5,7880
12696;71,4280;5,8240
12697;71,4910;5,8500
12698;71,3770;5,8130
12699;71,4900;5,8410
12700;71,4620;5,8370
12701;71,3940;5,7770
12702;71,4140;5,7960
12703;71,4670;5,7970
12704;71,4380;5,8440
12705;71,3860;5,9330
12706;71,4830;5,8130
12707;71,4050;5,8020
12708;71,4880;5,7840
12709;71,4740;5,8860
12710;71,6090;5,8100
12711;71,4100;5,8390
12712;71,4780;5,8330
12713;71,5540;5,8110
12714;71,4090;5,8390
12715;71,4410;5,7890
12716;71,5160;5,8530
12717;71,5370;5,8070
12718;71,5040;5,8100
12719;71,4290;5,7830
12720;71,5130;5,8340
12721;71,5170;5,8140
12722;71,2870;5,8450
12723;71,4130;5,8100
12724;71,2770;5,8340
12725;71,3400;5,7790
12726;71,4560;5,8220
12727;71,5020;5,8240
12728;71,4490;5,8160
12729;71,4720;5,8200
12730;71,5250;5,8410
12731;71,4600;5,7950
12732;71,4790;5,8050
12733;71,5360;5,8350
12734;71,5590;5,8320
12735;71,5180;5,8170
12736;71,3760;5,8310
12737;71,4740;5,8270
12738;71,5380;5,8330
12739;71,3890;5,8720
12740;71,4310;5,8220
12741;71,4880;5,8370
12742;71,4650;5,8100
12743;71,4700;5,8180
12744;71,4970;5,7860
12745;71,4460;5,8550
12746;71,4290;5,8080
12747;71,4830;5,8490
12748;71,4510;5,9010
12749;71,4230;5,7950
12750;71,4520;5,8390
12751;71,4510;5,8290
12752;71,5330;5,8520
12753;71,4010;5,8030
12754;71,5490;5,8460
12755;71,4700;5,8480
12756;71,4980;5,8540
12757;71,3810;5,7840
12758;71,4470;5,8260
12759;71,4180;5,8180
12760;71,4840;5,8210
12761;71,3730;5,8230
12762;71,5020;5,8670
12763;71,4840;5,9120
12764;71,5260;5,8480
12765;71,5270;5,8220
12766;71,4020;5,8390
12767;71,4560;5,8030
12768;71,3910;5,8040
12769;71,4760;5,8410
12770;71,4330;5,7640
12771;71,3920;5,7930
12772;71,5160;5,8660
12773;71,4600;5,8110
12774;71,4580;5,8090
12775;71,4090;5,8250
12776;71,4710;5,8350
12777;71,4620;5,9010
12778;71,5190;5,8050
12779;71,3880;5,8230
12780;71,5150;5,8470
12781;71,4950;5,8320
12782;71,4330;5,8690
12783;71,4000;5,8910
12784;71,5230;5,7920
12785;71,4240;5,8180
12786;71,4130;5,8020
12787;71,5280;5,8520
12788;71,4920;5,8440
12789;71,4520;5,7760
12790;71,3870;5,8130
12791;71,4810;5,8040
12792;71,4480;5,8240
12793;71,3900;5,8170
12794;71,3630;5,8400
12795;71,4560;5,8150
12796;71,4620;5,8130
12797;71,5080;5,7910
12798;71,3650;5,8310
12799;71,3730;5,8090
12800;71,4490;5,8540
12801;71,3450;5,8780
12802;71,3740;5,7720
12803;71,5540;5,8130
12804;71,5060;5,8280
12805;71,4070;5,8460
12806;71,6120;5,9030
12807;71,4820;5,7800
12808;71,5020;5,8250
12809;71,3780;5,8270
12810;71,3710;5,8340
12811;71,4500;5,8250
12812;71,4720;5,8150
12813;71,5200;5,8280
12814;71,4840;5,9280
12815;71,4910;5,8120
12816;71,3560;5,8070
12817;71,4680;5,8250
12818;71,3680;5,8240
12819;71,5600;5,7940
12820;71,5060;5,8170
12821;71,3970;5,8080
12822;71,3600;5,9020
12823;71,4140;5,7940
12824;71,5100;5,7940
12825;71,4460;5,8030
12826;71,4470;5,7990
12827;71,4690;5,8300
12828;71,4600;5,8010
12829;71,4070;5,8630
12830;71,4610;5,8400
12831;71,3610;5,8190
12832;71,5820;5,7850
12833;71,4450;5,9140
12834;71,4840;5,8240
12835;71,4050;5,8310
12836;71,3730;5,8570
12837;71,4560;5,8310
12838;71,4660;5,8180
12839;71,4360;5,8020
12840;71,2420;5,7920
12841;71,4090;5,8070
12842;71,5030;5,8490
12843;71,3310;5,8550
12844;71,4410;5,8660
12845;71,4760;5,8410
12846;71,4460;5,7790
12847;71,4300;5,8090
12848;71,4590;5,8410
12849;71,4560;5,8110
12850;71,5400;5,8220
12851;71,4100;5,8150
12852;71,4220;5,8550
12853;71,4120;5,8280
12854;71,4610;5,8250
12855;71,4110;5,7880
12856;71,4100;5,8060
12857;71,5150;5,8690
12858;71,4280;5,8140
12859;71,4970;5,8240
12860;71,4580;5,7990
12861;71,4590;5,8720
12862;71,4590;5,8700
12863;71,4770;5,9930
12864;71,4830;5,8910
12865;71,5040;5,8600
12866;71,3920;5,8710
12867;71,5130;5,8480
12868;71,4700;5,8000
12869;71,4750;5,8280
12870;71,4850;5,8350
12871;71,5160;5,8060
12872;71,4620;5,8210
12873;71,4190;5,8210
12874;71,4830;5,8350
12875;71,4830;5,8020
12876;71,3410;5,7710
12877;71,6090;5,8520
12878;71,4710;5,9200
12879;71,3770;5,8290
12880;71,4820;5,8290
12881;71,4270;5,7840
12882;71,4470;5,8140
12883;71,3870;5,8460
12884;71,4280;5,7870
12885;71,4310;5,8120
12886;71,4670;5,8260
12887;71,4650;5,8730
12888;71,4280;5,8130
12889;71,4620;5,8100
12890;71,4130;5,8050
12891;71,4380;5,8590
12892;71,4510;5,8880
12893;71,5050;5,8120
12894;71,4490;5,8520
12895;71,5600;5,7750
12896;71,3640;5,8630
12897;71,5020;5,8320
12898;71,4440;5,8070
12899;71,4040;5,8290
12900;71,3710;5,8360
12901;71,5360;5,8000
12902;71,3940;5,8170
12903;71,4420;5,8210
12904;71,4290;5,7850
12905;71,4370;5,8540
12906;71,4320;5,8300
12907;71,4260;5,8200
12908;71,4840;5,8400
12909;71,4410;5,7810
12910;71,3930;5,8240
12911;71,4480;5,8340
12912;71,4210;5,8280
12913;71,3630;5,8380
12914;71,4580;5,8440
12915;71,4890;5,8350
12916;71,3890;5,8680
12917;71,4990;5,8600
12918;71,3780;5,8490
12919;71,4970;5,8450
12920;71,4380;5,8390
12921;71,5150;5,7900
12922;71,5180;5,8110
12923;71,5220;5,8080
12924;71,4280;5,8070
12925;71,4660;5,7750
12926;71,4140;5,8550
12927;71,4370;5,8020
12928;71,5420;5,8340
12929;71,4530;5,8190
12930;71,4070;5,8370
12931;71,4790;5,8270
12932;71,5540;5,8350
12933;71,4320;5,8440
12934;71,2710;5,8300
12935;71,4860;5,7980
12936;71,4840;5,8740
